"Adduct","AllGroups","Analog:Adduct","Analog:Compound_Name","Analog:Compound_Source","Analog:Data_Collector","Analog:GNPSLibraryURL","Analog:IIN Best Ion=Library Adduct","Analog:INCHI","Analog:Instrument","Analog:Ion_Source","Analog:IonMode","Analog:Library_Class","Analog:MassDiff","Analog:MQScore","Analog:MZErrorPPM","Analog:PI","Analog:SharedPeaks","Analog:Smiles","Analog:SpectrumID","Analog:tags","ATTRIBUTE_condition","ATTRIBUTE_disease_stage","ATTRIBUTE_host_age_at_sample_collection","ATTRIBUTE_host_subject_id","ATTRIBUTE_timepoint","charge","cluster index","componentindex","Compound_Name","Compound_Source","Data_Collector","DefaultGroups","G1","G2","G3","G4","G5","G6","GNPSGROUP:10N","GNPSGROUP:11B","GNPSGROUP:11L","GNPSGROUP:12.0","GNPSGROUP:12B","GNPSGROUP:12L","GNPSGROUP:12R","GNPSGROUP:13L","GNPSGROUP:13N","GNPSGROUP:14L","GNPSGROUP:14R","GNPSGROUP:15L","GNPSGROUP:16R","GNPSGROUP:17N","GNPSGROUP:17R","GNPSGROUP:18L","GNPSGROUP:18R","GNPSGROUP:19R","GNPSGROUP:20N","GNPSGROUP:21L","GNPSGROUP:21R","GNPSGROUP:22.0","GNPSGROUP:22L","GNPSGROUP:22N","GNPSGROUP:23N","GNPSGROUP:24L","GNPSGROUP:3L","GNPSGROUP:5L","GNPSGROUP:6R","GNPSGROUP:7.0","GNPSGROUP:7L","GNPSGROUP:7N","GNPSGROUP:8L","GNPSGROUP:8N","GNPSGROUP:9aL","GNPSGROUP:9aR","GNPSGROUP:9bB","GNPSGROUP:9bN","GNPSGROUP:9bR","GNPSGROUP:FA","GNPSGROUP:FT","GNPSGROUP:HCC","GNPSGROUP:nan","GNPSGROUP:NASH","GNPSGROUP:TRF","GNPSGROUP:ZT1","GNPSGROUP:ZT13","GNPSLibraryURL","GNPSLinkout_Cluster","GNPSLinkout_Network","IIN Best Ion=Library Adduct","INCHI","Instrument","Ion_Source","IonMode","Library_Class","MassDiff","MQScore","MZErrorPPM","name","neutral M mass","NODE_TYPE","number of spectra","parent mass","PI","precursor mass","RTConsensus","RTMean","selected","shared name","SharedPeaks","Smiles","SpectrumID","sum(precursor intensity)","tags","UniqueFileSources"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","468","69","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","686.6665855491815","153.21613564966788","170.67703801860847","388.9540900317395","38.81667782062088","132.16262156947792","359.46092679291246","752.8155364880125","447.95307612587595","167.0393972654737","221.15405067198637","558.6387051413415","293.4349386191017","707.727088145441","485.0591868019208","410.67190570827495","2876.321463655357","871.6875620205598","367.4787042036062","81.48892740163333","62.84855670354684","503.016520967787","88.72772377470552","118.94015365215598","214.6784935286309","28.20450533294117","194.77187735537623","745.3629394977725","239.30468074121544","255.73256450902966","178.6508264407261","400.97612369086204","676.005934115312","1369.3943026797735","331.18664512689605","292.674405698251","9.011587699941707","80.97803723275567","98.44970916521592","591.4573576920247","461.84106297325286","503.016520967787","107.70909605005535","388.9540900317395","255.73256450902966","301.82292220958766","408.6618898448645","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""468.0"",""main.cluster index_upperinput"":""468.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","468","0.0","Feature Node","143","597.365","","597.365","6.1913","6.1913","false","468","","","","50317.60004700915","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","4074","116","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","20.48126987688048","8.76006908634188","11.953842705668427","15.187636266524258","6.082024784596975","11.709646233246305","23.327207748412647","43.753463632897194","28.79326335979591","9.747350186968793","13.270419893779662","19.629783343885414","22.84078182573806","21.1023391224847","23.949230517819604","12.995584744434687","17.50293134012498","19.492456576254753","19.66400626360944","11.72171837450271","14.649521300570578","12.977383650824237","5.735420138310818","30.076870569629264","20.194386056029245","7.571881037048763","11.391264016439953","17.904902485747915","21.479666338397962","16.47699181749974","10.398537545971402","13.21296652887285","10.188173180636245","12.730725345923123","15.348147206113925","19.373926295040956","8.077845503341202","10.091966323070684","9.60499919490428","15.837925116627503","20.38872782761029","12.977383650824237","11.652557007351657","15.187636266524258","16.47699181749974","16.720812011779593","13.844097987919103","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""4074.0"",""main.cluster index_upperinput"":""4074.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","4074","0.0","Feature Node","145","394.2586","","394.2586","5.2085","5.2085","false","4074","","","","2176.932442014639","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","2417","116","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","552.0924770645398","49.28350512642003","93.62330769377375","309.96866860053836","20.199303223729892","125.94211640405427","109.15427665977776","1348.2441795053828","796.0449547304421","397.30857173794163","70.03065206938221","429.1666475496826","444.60145917624516","212.0666253899682","657.3646651709431","73.70361298612698","189.07178254182628","90.06647982757133","482.63224325907777","68.26486785477647","50.19717572180167","430.97355531513006","28.482699797954876","74.33121386510338","93.05980269151532","23.92449330795027","348.0477395109512","910.4438738169554","360.16700531523713","363.2505722116803","912.4230110115691","740.4780576258399","352.04598954302935","271.07349722826757","926.4272361476033","826.3000876413472","32.837799495168206","65.9788649952695","59.85554697326487","554.4865946426","580.9219983019499","430.97355531513006","62.66410730321879","309.96866860053836","363.2505722116803","249.5861042233544","466.6583902399549","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""2417.0"",""main.cluster index_upperinput"":""2417.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","2417","0.0","Feature Node","148","394.2588","","394.2588","4.4401","4.4401","false","2417","","","","50232.388417843045","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","1278","69","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","77.48959329444433","123.60807159425369","101.8558441568274","80.95597106114992","87.68197000999896","101.63519997747835","134.0449023690154","112.81063901763875","82.18358916044781","74.93366073175577","59.807176515142736","88.5446788161801","82.59057387948616","68.642251102517","81.79953808464462","77.87242524366366","101.74470306292409","82.99955538112647","85.82137363933775","69.49141694002338","79.22558667397962","80.42233331495233","79.76779800398779","70.40815879283399","88.93018298871925","66.35986300258165","110.29833626344569","93.12943521348885","100.33325780375216","92.94456963478649","66.18150830548336","62.65645447866081","72.80761219758217","64.77584543542451","71.40405878438324","65.39235827878161","92.6830783979961","116.8777626730429","110.47901832910503","72.65753403090108","87.54734809852958","80.42233331495233","94.8469303354106","80.95597106114992","92.94456963478649","79.25941153765812","92.94234759683496","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""1278.0"",""main.cluster index_upperinput"":""1278.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","1278","0.0","Feature Node","144","337.1758","","337.1758","3.4843","3.4843","false","1278","","","","12275.068864097504","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","473","69","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","164.6959522968171","72.82809079088285","64.28206225999692","179.06179670531228","35.570402439240375","64.7662664627357","172.5688311279871","305.48363559291715","204.8953372494791","30.54779346230101","38.46503582629339","91.97657053915758","58.076471635984134","320.1360331036278","168.56902191940284","184.65290568534363","699.3227471835136","289.3773648044685","186.0314607203222","37.95430835385876","39.14671239136843","176.44790900165978","59.70163635607085","34.2915398893885","53.29768845723627","34.733130032674325","668.1131933958848","265.76078119908436","409.3327043544534","149.3047020990305","287.66425701434326","220.2744204437296","217.7433560885741","252.95536744448847","496.8870926181172","191.1779232776346","51.07792506787128","52.82623225461268","69.67164844445941","275.9068937438958","211.03467132856437","176.44790900165978","54.78799755689225","179.06179670531228","149.3047020990305","178.9440443182478","152.28610869796614","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""473.0"",""main.cluster index_upperinput"":""473.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","473","0.0","Feature Node","142","607.3127","","607.3127","4.7653","4.7653","false","473","","","","23460.629325069538","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","1671","69","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","88.30389079476177","26.94565746932891","31.97556039799204","81.28936320888135","27.05915276322765","41.54690182734693","54.78002314041796","396.8572466057785","275.15918724885927","212.3417153190511","172.30308673764316","136.8175532147521","160.54954605794305","104.71241613187681","133.34565206988236","88.70893435448536","156.23463662531435","111.67394149891759","128.79619568609965","24.879676177930932","33.679210418107836","63.94441225198421","22.889711445620172","21.115892728914808","35.22091700858826","17.899164826082888","142.23809868134006","164.215097552852","139.10619580636154","128.43369186710504","106.71099044745517","106.4324662628521","121.3972463232879","121.41311748823769","112.03995138641108","165.7898250799573","14.735930408404403","28.70323258882676","26.69511277032434","120.25042390972817","180.06938797099613","63.94441225198421","28.618489172602978","81.28936320888135","128.43369186710504","86.86402015313858","109.68024355193465","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""1671.0"",""main.cluster index_upperinput"":""1671.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","1671","0.0","Feature Node","142","607.3126","","607.3126","5.1849","5.1849","false","1671","","","","13887.939110433841","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","4081","116","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","0.307230248848236","0.10428966576529172","0.45415379215548085","0.184755400081994","0.04959053345583337","0.12463504073684847","0.0","0.33429689341972096","0.21536022530338159","0.29178905659326837","0.6674375048160374","0.16395176943402076","0.435710405501431","0.15831025422365713","0.3954678890341328","0.177252079806401","0.2339405570015906","0.23236269230217785","0.2228551908839947","0.10073097500894741","0.10215403717282126","0.20875971663772766","0.061915718296847305","0.3884813703535531","0.27796047735316504","0.07106450117118905","0.2491871757614121","0.12330127924833406","0.2793422150780465","0.2569140195475941","0.13369653310730537","0.17473996088713137","0.10622387320252563","0.2533931493205916","0.21137782883033696","0.22679016935192964","0.17697212755821173","0.1700859494072285","0.45710334528752206","0.2012388592225865","0.29154304971004896","0.20875971663772766","0.1880508378258695","0.184755400081994","0.2569140195475941","0.17031669251162446","0.27196149660384067","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""4081.0"",""main.cluster index_upperinput"":""4081.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","4081","0.0","Feature Node","110","396.2202","","396.2202","6.2249","6.2249","false","4081","","","","34.09902819382866","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","1836","69","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","58.98421930689342","9.021619201610694","8.836729318984078","38.23897906308614","4.34774322209409","4.30943264158236","6.882627783864151","61.818094875513935","62.513533640992605","96.74463459012827","71.61463902929256","72.03792420689389","89.30801735754565","37.592509182281816","52.6242642047679","67.98618691029496","77.25869869862413","33.0223344636001","50.27157497270928","3.5793405088676815","5.335172361057966","27.52852205973463","3.4154755373119","4.473688626414139","5.959849356974544","2.028586431640338","63.36545493936367","59.57855648861068","46.78989053932744","39.92223644109705","45.53779513758058","48.86137960170574","74.01371859195636","37.94722517808964","42.05618809148699","50.76315094465341","10.471408720271189","8.083236512942408","7.593903932254165","51.006150362946855","68.5015678725756","27.52852205973463","6.036931463691097","38.23897906308614","39.92223644109705","35.12852691871451","38.757321932432816","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""1836.0"",""main.cluster index_upperinput"":""1836.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","1836","0.0","Feature Node","143","387.1223","","387.1223","2.1151","2.1151","false","1836","","","","5214.212195804553","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","4249","69","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","5.904295890099699","2.184058823021884","3.0022855536205784","3.985478661267571","1.840905809168544","2.118703211939188","2.332761679314621","8.25529275119908","10.004790820930657","7.220042284695461","4.310542582726765","5.8892112019366065","5.757100354645607","14.226322438332748","4.708389446168242","4.4419941178240006","6.5741713010447524","5.761530954755705","3.239722073582028","0.9955756895798915","2.55010606410349","4.8623201800322144","3.2051916116541994","2.141777645828483","1.8564139399442225","1.961876947138558","17.08125973667395","8.50049575273669","7.345780650934128","5.658223952712651","4.542335110390825","6.266318145849847","4.381479524889854","4.474065948754252","4.920883376330833","6.0591823433863246","2.6867318981960273","2.5284752599595084","2.218524291593883","5.813610896570148","7.815338656826923","4.8623201800322144","2.2577996834503073","3.985478661267571","5.658223952712651","4.7046672646110075","5.032694009856306","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""4249.0"",""main.cluster index_upperinput"":""4249.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","4249","0.0","Feature Node","141","607.3123","","607.3123","5.3572","5.3572","false","4249","","","","690.710890169298","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","472","69","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","200.9647055567105","111.62152190808703","98.75703586425595","150.82161157603457","34.46223949177072","112.86807752080081","79.63869026763878","207.19367686116897","117.85618267778402","30.76159582713395","38.46503582629339","82.69730409434824","60.92319952166777","209.71144418318744","109.84418935779736","174.74806146708312","297.99513015510854","257.48014401144354","93.18003188160706","67.68611658942658","39.14671239136843","167.9216539985636","59.70163635607085","56.29949681094229","86.88521171217059","34.610371496004056","298.43074076725856","434.30772036702916","383.3566760129585","109.71104701041739","165.22857424349067","117.10098137119884","114.0926704999746","271.5495500626013","209.66792729069107","183.9191934936884","51.07792506787128","54.287598351904","92.31338000562353","172.40072302632808","195.8975048472294","167.9216539985636","71.71487298879617","150.82161157603457","109.71104701041739","152.9474396837628","119.54636009364066","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""472.0"",""main.cluster index_upperinput"":""472.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","472","0.0","Feature Node","142","607.3126","","607.3126","4.7471","4.7471","false","472","","","","19445.7719357256","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","220","116","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","50.64275429092559","58.23230899345759","62.12253632813619","63.070411589879996","31.98444626362844","83.77202284753047","61.577921926458295","212.681272496807","109.7931330210562","47.029610207477255","45.21103235049294","117.42724736142739","67.61451150231665","118.13613755188078","127.23758371469769","64.84555401114332","114.07974216123316","32.38144552787292","90.69849573997136","23.27290292498037","20.16671517379787","81.97215609212743","12.445175889231905","24.156060079513338","30.32438812460544","22.433608855373453","56.837558554295796","175.1317275214075","49.02547147701711","100.8582467204717","109.86952692413065","118.95960306460375","118.21865547718275","83.49513986441244","178.9916368745462","208.33209766320476","53.83231312985328","70.70231438826131","57.615138928467765","121.67631883893661","96.1298688570254","81.97215609212743","45.150037255747215","63.070411589879996","100.8582467204717","59.692260525025716","106.8507606632958","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""220.0"",""main.cluster index_upperinput"":""220.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","220","0.0","Feature Node","146","382.2226","","382.2226","2.8871","2.8871","false","220","","","","11706.116372803228","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","170","116","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","40.00829566628031","93.91082555607541","121.11824604231474","114.2408896280385","59.266746218227674","93.16997455591745","184.01215857843303","212.79373102139817","61.35643617352953","39.303585654600866","61.44999349929132","84.5354581877607","83.22026876474072","341.6265101170129","176.13699990158528","91.29580639924717","139.18033033223165","78.44689726794007","58.67867543013401","155.2318088294483","167.05791457096575","99.17918948959323","147.46860482707302","494.51327267753595","230.08281752291788","111.82849526341472","48.22487658840695","107.55682976925895","72.89518671633869","107.90035108245851","19.476070069864406","40.33169648671701","24.763127771829783","54.25029075647522","80.93950002751397","79.54283091787987","155.65270275253033","108.7129640303155","39.74962327897591","93.83295087636085","80.099483667691","99.17918948959323","138.1091017482792","114.2408896280385","107.90035108245851","98.97476785340422","118.76353529906527","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""170.0"",""main.cluster index_upperinput"":""170.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","170","0.0","Feature Node","147","350.2328","","350.2328","5.3285","5.3285","false","170","","","","15491.644485957611","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","4034","116","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","9.416277048053406","15.510002848189886","15.277106043462553","13.15267694308572","11.080275401386318","10.937208587302054","18.68202789754136","59.80997347906454","20.422016215161825","5.003940193586615","5.62592958091794","21.917456859257822","16.055908048258644","9.984849138390567","23.805157484164038","11.446921310952233","21.929114336686077","4.337605300933098","14.711651292575151","16.991131470509007","17.97559508023364","7.483282718043434","9.614626725948032","37.51204058564711","24.070575714592486","8.460062276408893","9.732864987770402","12.592647022939897","13.638859906332113","18.747035481914047","7.5815055877615825","5.314378776848115","6.718549264994288","7.024598016358001","13.496201296822774","17.24588058843211","10.557099843629913","11.700455241768605","15.079232900483062","11.765672063154268","16.37461632342261","7.483282718043434","15.206615697623684","13.15267694308572","18.747035481914047","14.363703574610655","14.535197968937352","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""4034.0"",""main.cluster index_upperinput"":""4034.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","4034","0.0","Feature Node","149","366.2274","","366.2274","5.1241","5.1241","false","4034","","","","2067.0608885089287","","N/A"
"","N/A","","","","","",,"","","","","","","","","","","","","","nan,FT,FA","nan,NASH,TRF,HCC","nan,7.0,12.0,22.0","11L,8N,9bB,22N,12L,9aR,12R,22L,3L,17N,10N,16R,18L,18R,20N,19R,24L,13L,23N,21R,17R,14L,14R,7L,15L,13N,9aL,12B,nan,7N,21L,8L,5L,9bN,6R,11B,9bR","nan,ZT1,ZT13","0","2932","69","","","","N/A","0.0","0.0","0.0","0.0","0.0","0.0","63.30738995679577","35.98861251840184","30.150075026201105","66.74026256964123","20.544471444115864","23.726631183867283","60.8662509466078","21.334568019779105","32.091735812363574","23.57034515685514","41.98240265008461","102.86426447084027","65.7355708075674","122.80161592893212","78.88522351605286","126.06158456484789","526.4886928666937","130.35519067348034","82.03869581902435","43.663492562362556","51.309304945593496","30.274240846999135","49.98344409168665","59.64600421823307","54.262716537494406","18.84432021742802","47.84015812284122","41.05852765060551","83.10370155983175","48.725647093144296","15.356747235058727","32.0849878755802","16.232939136990417","31.509078634942977","13.33626206070586","15.417839617014751","16.7115218007171","27.248412739732398","29.191602436414392","74.31412624177715","52.911224629562206","30.274240846999135","34.99100706197802","66.74026256964123","48.725647093144296","46.86184085871239","57.54876761436187","","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=f41b3349635c4db3951083ad68727fc2&view=view_all_clusters_withID&show=true#{""main.cluster index_lowerinput"":""2932.0"",""main.cluster index_upperinput"":""2932.0""}","https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f41b3349635c4db3951083ad68727fc2&show=true",,"","","","","","","","","2932","0.0","Feature Node","147","305.1858","","305.1858","3.9506","3.9506","false","2932","","","","7437.592444687485","","N/A"
